Timestamp;Throuput;Run
17-02-2021 2:10;2147.883832;ON
17-02-2021 2:20;2633.80053;ON
17-02-2021 2:30;6134.509159;ON
17-02-2021 2:40;6524.710262;ON
17-02-2021 2:50;4096.026136;ON
17-02-2021 3:00;195.2137407;ON
17-02-2021 3:10;4273.883683;ON
17-02-2021 3:20;2722.379427;ON
17-02-2021 3:30;70.4798319;Off
17-02-2021 3:40;80.96441361;Off
17-02-2021 3:50;364.0778737;Off
17-02-2021 4:00;6005.40346;ON
17-02-2021 4:10;2354.915867;ON
17-02-2021 4:20;3374.905489;ON
17-02-2021 4:30;6172.699294;ON
17-02-2021 4:40;6743.760846;ON
17-02-2021 4:50;4471.468313;ON
17-02-2021 5:00;5542.6215;ON
17-02-2021 5:10;4886.095971;ON
17-02-2021 5:20;2979.777829;ON
17-02-2021 5:30;5301.006779;ON
17-02-2021 5:40;5155.155857;ON
17-02-2021 5:50;4289.56537;ON
17-02-2021 6:00;5508.086585;ON
17-02-2021 6:10;3790.316889;ON
17-02-2021 6:20;5314.244225;ON
17-02-2021 6:30;1719.144397;ON
17-02-2021 6:40;87.15340823;Off
17-02-2021 6:50;8.646124159;Off
17-02-2021 7:00;74.46173179;Off
17-02-2021 7:10;70.68312991;Off
17-02-2021 7:20;84.13396028;Off
17-02-2021 7:30;78.65449602;Off
17-02-2021 7:40;83.72743109;Off
17-02-2021 7:50;70.30153995;Off
17-02-2021 8:00;77.21387116;Off
17-02-2021 8:10;93.02714241;Off
17-02-2021 8:20;3887.490866;Off
17-02-2021 8:30;6551.679987;ON
17-02-2021 8:40;3535.02502;ON
17-02-2021 8:50;6352.219884;ON
17-02-2021 9:00;5904.92614;ON
17-02-2021 9:10;6366.532369;ON
17-02-2021 9:20;4994.3269;ON
17-02-2021 9:30;4439.628491;ON
17-02-2021 9:40;6317.351784;ON
17-02-2021 9:50;5966.390304;ON
17-02-2021 10:00;3761.035772;ON
17-02-2021 10:10;6688.357006;ON
17-02-2021 10:20;6262.157345;ON
17-02-2021 10:30;6552.912985;ON
17-02-2021 10:40;6575.751896;ON
17-02-2021 10:50;6489.53623;ON
17-02-2021 11:00;6472.931674;ON
17-02-2021 11:10;6462.641982;ON
17-02-2021 11:20;6525.304607;ON
17-02-2021 11:30;4568.826091;ON
17-02-2021 11:40;392.5086405;Off
17-02-2021 11:50;76.14102785;Off
17-02-2021 12:00;91.50534266;Off
17-02-2021 12:10;82.72681908;Off
17-02-2021 12:20;72.95991626;Off
17-02-2021 12:30;89.83892391;Off
17-02-2021 12:40;68.87644421;Off
17-02-2021 12:50;85.5651435;Off
17-02-2021 13:00;87.98295183;Off
17-02-2021 13:10;82.71987867;Off
17-02-2021 13:20;81.8057839;Off
17-02-2021 13:30;80.38156075;Off
17-02-2021 13:40;51.04084597;Off
17-02-2021 13:50;27.79473129;Off
17-02-2021 14:00;122.2700541;Off
17-02-2021 14:10;4027.009817;ON
17-02-2021 14:20;2912.417875;ON
17-02-2021 14:30;6231.217367;ON
17-02-2021 14:40;4833.220833;ON
17-02-2021 14:50;3673.196553;ON
17-02-2021 15:00;3847.02644;ON
17-02-2021 15:10;3995.212721;ON
17-02-2021 15:20;4137.976619;ON
17-02-2021 15:30;4577.813328;ON
17-02-2021 15:40;289.8075655;ON
17-02-2021 15:50;5144.197956;ON
17-02-2021 16:00;4686.644494;ON
17-02-2021 16:10;6310.912786;ON
17-02-2021 16:20;6844.121188;ON
17-02-2021 16:30;4738.76031;ON
17-02-2021 16:40;4046.972599;ON
17-02-2021 16:50;5950.331306;ON
17-02-2021 17:00;4078.836736;ON
17-02-2021 17:10;6679.436042;ON
17-02-2021 17:20;6752.086578;ON
17-02-2021 17:30;6759.732106;ON
17-02-2021 17:40;6548.851432;ON
17-02-2021 17:50;5648.446856;ON
17-02-2021 18:00;5048.582744;ON
17-02-2021 18:10;3907.642278;ON
17-02-2021 18:20;6047.871776;ON
17-02-2021 18:30;6238.890304;ON
17-02-2021 18:40;6462.938182;ON
17-02-2021 18:50;5520.288079;ON
17-02-2021 19:00;220.5285946;ON
17-02-2021 19:10;69.39225685;Off
17-02-2021 19:20;82.99683707;Off
17-02-2021 19:30;73.71121088;Off
17-02-2021 19:40;76.96938026;Off
17-02-2021 19:50;87.08174212;Off
17-02-2021 20:00;24.23661509;Off
17-02-2021 20:10;49.86694394;Off
17-02-2021 20:20;959.8059998;Off
17-02-2021 20:30;6422.327358;ON
17-02-2021 20:40;2343.623716;ON
17-02-2021 20:50;5062.176614;ON
17-02-2021 21:00;5754.897985;ON
17-02-2021 21:10;6421.860699;ON
17-02-2021 21:20;3989.488228;ON
17-02-2021 21:30;5264.199984;ON
17-02-2021 21:40;5567.896103;ON
17-02-2021 21:50;5278.008878;ON
17-02-2021 22:00;4960.257232;ON
17-02-2021 22:10;5670.645193;ON
17-02-2021 22:20;5410.613711;ON
17-02-2021 22:30;5185.343247;ON
17-02-2021 22:40;52.63009335;Off
17-02-2021 22:50;0;Off
17-02-2021 23:00;0;Off
17-02-2021 23:10;0;Off
17-02-2021 23:20;0;Off
17-02-2021 23:30;0;Off
17-02-2021 23:40;0;Off
17-02-2021 23:50;0;Off
18-02-2021 0:00;0;Off
18-02-2021 0:10;0;Off
18-02-2021 0:20;0;Off
18-02-2021 0:30;0;Off
18-02-2021 0:40;0;Off
18-02-2021 0:50;0;Off
18-02-2021 1:00;0;Off
18-02-2021 1:10;29.61816012;Off
18-02-2021 1:20;27.4760185;ON
18-02-2021 1:30;195.2800859;ON
18-02-2021 1:40;4339.361744;ON
18-02-2021 1:50;6441.110726;ON
18-02-2021 2:00;4411.40951;ON
18-02-2021 2:10;5509.055741;ON
18-02-2021 2:20;6538.762596;ON
18-02-2021 2:30;5573.441241;ON
18-02-2021 2:40;286.0728406;ON
18-02-2021 2:50;1792.489103;ON
18-02-2021 3:00;6267.180115;ON
18-02-2021 3:10;6631.275816;ON
18-02-2021 3:20;4551.666174;ON
18-02-2021 3:30;4584.984684;ON
18-02-2021 3:40;3825.835686;ON
18-02-2021 3:50;2525.348679;ON
18-02-2021 4:00;0;Off
18-02-2021 4:10;0;Off
18-02-2021 4:20;0;Off
18-02-2021 4:30;0;Off
18-02-2021 4:40;0;Off
18-02-2021 4:50;716.7637342;Off
18-02-2021 5:00;2257.925992;Off
18-02-2021 5:10;1847.805166;ON
18-02-2021 5:20;2205.396954;ON
18-02-2021 5:30;4301.902393;ON
18-02-2021 5:40;3880.786954;ON
18-02-2021 5:50;3573.481352;ON
18-02-2021 6:00;5118.694909;ON
18-02-2021 6:10;3467.986374;ON
18-02-2021 6:20;4733.341994;ON
18-02-2021 6:30;3429.963736;ON
18-02-2021 6:40;2472.019867;ON
18-02-2021 6:50;4053.955329;ON
18-02-2021 7:00;4203.845547;ON
18-02-2021 7:10;3087.664549;ON
18-02-2021 7:20;2446.830014;ON
18-02-2021 7:30;1493.080736;ON
18-02-2021 7:40;83.08400174;Off
18-02-2021 7:50;82.77868316;Off
18-02-2021 8:00;32.19498806;Off
18-02-2021 8:10;171.4230313;Off
18-02-2021 8:20;3841.332198;Off
18-02-2021 8:30;1784.191734;ON
18-02-2021 8:40;68.89598973;ON
18-02-2021 8:50;91.14804147;ON
18-02-2021 9:00;70.15231473;ON
18-02-2021 9:10;40.51822399;Off
18-02-2021 9:20;52.9214525;ON
18-02-2021 9:30;75.72792362;ON
18-02-2021 9:40;86.05197028;ON
18-02-2021 9:50;80.44881848;Off
18-02-2021 10:00;80.87634427;Off
18-02-2021 10:10;23.6792328;Off
18-02-2021 10:20;0;ON
18-02-2021 10:30;2217.562165;ON
18-02-2021 10:40;0;ON
18-02-2021 10:50;0;ON
18-02-2021 11:00;0;Off
18-02-2021 11:10;0;Off
18-02-2021 11:20;0;Off
18-02-2021 11:30;0;Off
18-02-2021 11:40;0;Off
18-02-2021 11:50;0;Off
18-02-2021 12:00;0;Off
18-02-2021 12:10;0;Off
18-02-2021 12:20;0;Off
18-02-2021 12:30;0;Off
18-02-2021 12:40;0;Off
18-02-2021 12:50;0;Off
18-02-2021 13:00;0;Off
18-02-2021 13:10;0;Off
18-02-2021 13:20;0;Off
18-02-2021 13:30;0;Off
18-02-2021 13:40;0;Off
18-02-2021 13:50;0;Off
18-02-2021 14:00;0;Off
18-02-2021 14:10;0;Off
18-02-2021 14:20;0;Off
18-02-2021 14:30;0;Off
18-02-2021 14:40;0;Off
18-02-2021 14:50;0;Off
18-02-2021 15:00;0;Off
18-02-2021 15:10;0;Off
18-02-2021 15:20;0;Off
18-02-2021 15:30;0;Off
18-02-2021 15:40;0;Off
18-02-2021 15:50;0;Off
18-02-2021 16:00;0;Off
18-02-2021 16:10;0;Off
18-02-2021 16:20;0;Off
18-02-2021 16:30;0;Off
18-02-2021 16:40;0;Off
18-02-2021 16:50;0;Off
18-02-2021 17:00;0;Off
18-02-2021 17:10;0;Off
18-02-2021 17:20;0;Off
18-02-2021 17:30;0;Off
18-02-2021 17:40;0;Off
18-02-2021 17:50;0;Off
18-02-2021 18:00;128.9954646;Off
18-02-2021 18:10;88.60074808;Off
18-02-2021 18:20;84.20961673;Off
18-02-2021 18:30;80.8357768;Off
18-02-2021 18:40;89.63839473;Off
18-02-2021 18:50;78.73800845;Off
18-02-2021 19:00;2402.245578;ON
18-02-2021 19:10;3502.94959;ON
18-02-2021 19:20;2884.328083;ON
18-02-2021 19:30;2204.870163;Off
18-02-2021 19:40;263.534521;Off
18-02-2021 19:50;1094.154667;Off
18-02-2021 20:00;82.49148899;Off
18-02-2021 20:10;138.9403118;Off
18-02-2021 20:20;116.7039815;ON
18-02-2021 20:30;3899.780409;ON
18-02-2021 20:40;5871.810784;ON
18-02-2021 20:50;6997.896573;ON
18-02-2021 21:00;6890.917857;ON
18-02-2021 21:10;5188.476318;ON
18-02-2021 21:20;3663.150937;ON
18-02-2021 21:30;2487.588727;ON
18-02-2021 21:40;3470.224971;ON
18-02-2021 21:50;3330.661967;ON
18-02-2021 22:00;3694.586273;ON
18-02-2021 22:10;2285.418684;ON
18-02-2021 22:20;3556.378812;ON
18-02-2021 22:30;6137.899949;ON
18-02-2021 22:40;4002.470457;ON
18-02-2021 22:50;6634.39986;ON
18-02-2021 23:00;5402.681867;ON
18-02-2021 23:10;4816.928481;ON
18-02-2021 23:20;5730.91511;ON
18-02-2021 23:30;5967.442215;ON
18-02-2021 23:40;4126.027183;ON
18-02-2021 23:50;3443.963772;ON
19-02-2021 0:00;2857.429197;ON
19-02-2021 0:10;2977.454972;ON
19-02-2021 0:20;3441.579994;ON
19-02-2021 0:30;3534.435948;ON
19-02-2021 0:40;2215.114168;ON
19-02-2021 0:50;3256.757055;ON
19-02-2021 1:00;3074.535761;ON
19-02-2021 1:10;2269.093806;ON
19-02-2021 1:20;3673.733997;ON
19-02-2021 1:30;1917.476096;ON
19-02-2021 1:40;2283.521419;ON
19-02-2021 1:50;1630.033032;ON
19-02-2021 2:00;2421.861973;ON
19-02-2021 2:10;3606.669559;ON
19-02-2021 2:20;6312.727986;ON
19-02-2021 2:30;4784.709115;ON
19-02-2021 2:40;5146.094767;ON
19-02-2021 2:50;5710.52779;ON
19-02-2021 3:00;5307.837193;ON
19-02-2021 3:10;1864.100735;ON
19-02-2021 3:20;85.74837838;ON
19-02-2021 3:30;1049.720818;ON
19-02-2021 3:40;823.003724;Off
19-02-2021 3:50;4670.548785;Off
19-02-2021 4:00;1977.34859;ON
19-02-2021 4:10;2374.590913;ON
19-02-2021 4:20;470.0125715;Off
19-02-2021 4:30;69.59921263;Off
19-02-2021 4:40;84.51851389;Off
19-02-2021 4:50;1950.359798;Off
19-02-2021 5:00;1441.50371;Off
19-02-2021 5:10;48.59641934;Off
19-02-2021 5:20;18.9196349;Off
19-02-2021 5:30;11.64133391;Off
19-02-2021 5:40;83.61285756;Off
19-02-2021 5:50;793.8752014;ON
19-02-2021 6:00;3722.25887;ON
19-02-2021 6:10;3663.301813;ON
19-02-2021 6:20;3711.90556;ON
19-02-2021 6:30;3507.954166;ON
19-02-2021 6:40;2857.348933;ON
19-02-2021 6:50;3632.542592;ON
19-02-2021 7:00;3629.463862;ON
19-02-2021 7:10;4932.867964;ON
19-02-2021 7:20;6305.667476;ON
19-02-2021 7:30;5850.680177;ON
19-02-2021 7:40;6102.09462;ON
19-02-2021 7:50;1580.182083;ON
19-02-2021 8:00;79.6697312;Off
19-02-2021 8:10;4345.323996;Off
19-02-2021 8:20;3517.221805;ON
19-02-2021 8:30;5291.858558;ON
19-02-2021 8:40;6871.493009;ON
19-02-2021 8:50;6772.979627;ON
19-02-2021 9:00;6751.498484;ON
19-02-2021 9:10;4755.839094;ON
19-02-2021 9:20;6242.68742;ON
19-02-2021 9:30;6864.907987;ON
19-02-2021 9:40;6800.675234;ON
19-02-2021 9:50;6701.242452;ON
19-02-2021 10:00;6774.917082;ON
19-02-2021 10:10;6886.779099;ON
19-02-2021 10:20;6690.80672;ON
19-02-2021 10:30;6717.150903;ON
19-02-2021 10:40;2949.205002;ON
19-02-2021 10:50;6525.317141;ON
19-02-2021 11:00;5022.717222;ON
19-02-2021 11:10;4186.305835;ON
19-02-2021 11:20;4058.758606;ON
19-02-2021 11:30;5858.661258;ON
19-02-2021 11:40;6154.521155;ON
19-02-2021 11:50;6860.600126;ON
19-02-2021 12:00;6795.945926;ON
19-02-2021 12:10;6375.528321;ON
19-02-2021 12:20;5685.682759;ON
19-02-2021 12:30;5880.833633;ON
19-02-2021 12:40;6967.118985;ON
19-02-2021 12:50;6877.79359;ON
19-02-2021 13:00;6843.491915;ON
19-02-2021 13:10;6956.526399;ON
19-02-2021 13:20;6805.438711;ON
19-02-2021 13:30;7031.61197;ON
19-02-2021 13:40;6893.912492;ON
19-02-2021 13:50;4200.758265;ON
19-02-2021 14:00;72.67339629;ON
19-02-2021 14:10;82.19899203;ON
19-02-2021 14:20;96.05802458;Off
19-02-2021 14:30;85.55801147;Off
19-02-2021 14:40;213.0750828;ON
19-02-2021 14:50;5896.190981;ON
19-02-2021 15:00;5065.01947;ON
19-02-2021 15:10;2637.800655;ON
19-02-2021 15:20;5372.889547;ON
19-02-2021 15:30;3135.614101;ON
19-02-2021 15:40;3485.127146;ON
19-02-2021 15:50;1941.627991;ON
19-02-2021 16:00;2128.774411;ON
19-02-2021 16:10;2988.305865;ON
19-02-2021 16:20;2494.266395;ON
19-02-2021 16:30;169.8776037;Off
19-02-2021 16:40;87.7987903;Off
19-02-2021 16:50;69.68219596;Off
19-02-2021 17:00;68.58594603;Off
19-02-2021 17:10;811.6898365;Off
19-02-2021 17:20;4409.985403;ON
19-02-2021 17:30;3548.607072;ON
19-02-2021 17:40;4257.977594;ON
19-02-2021 17:50;3905.300513;ON
19-02-2021 18:00;3574.138289;ON
19-02-2021 18:10;3887.665268;ON
19-02-2021 18:20;3863.871593;ON
19-02-2021 18:30;3443.353187;ON
19-02-2021 18:40;3268.514983;ON
19-02-2021 18:50;4559.865893;ON
19-02-2021 19:00;3259.101654;ON
19-02-2021 19:10;3671.402861;ON
19-02-2021 19:20;3690.269558;ON
19-02-2021 19:30;4145.246945;ON
19-02-2021 19:40;3620.297624;ON
19-02-2021 19:50;1938.628255;ON
19-02-2021 20:00;57.41239965;Off
19-02-2021 20:10;46.96340845;Off
19-02-2021 20:20;2212.531894;Off
19-02-2021 20:30;3130.773523;ON
19-02-2021 20:40;3404.262634;ON
19-02-2021 20:50;3051.27465;ON
19-02-2021 21:00;2929.628731;ON
19-02-2021 21:10;3679.354565;ON
19-02-2021 21:20;3316.1483;ON
19-02-2021 21:30;3076.315282;ON
19-02-2021 21:40;3004.287235;ON
19-02-2021 21:50;3130.945658;ON
19-02-2021 22:00;3108.948999;ON
19-02-2021 22:10;2327.091775;ON
19-02-2021 22:20;3614.739216;ON
19-02-2021 22:30;2433.490899;ON
19-02-2021 22:40;3171.592957;ON
19-02-2021 22:50;2367.182076;ON
19-02-2021 23:00;2813.01508;ON
19-02-2021 23:10;2645.172084;ON
19-02-2021 23:20;3014.334404;ON
19-02-2021 23:30;2598.181149;ON
19-02-2021 23:40;3105.239595;ON
19-02-2021 23:50;3113.344296;ON
20-02-2021 0:00;3076.924086;ON
20-02-2021 0:10;3170.222128;ON
20-02-2021 0:20;208.2696385;ON
20-02-2021 0:30;34.11162279;Off
20-02-2021 0:40;81.54099002;Off
20-02-2021 0:50;79.99686245;Off
20-02-2021 1:00;0;Off
20-02-2021 1:10;0;Off
20-02-2021 1:20;0;Off
20-02-2021 1:30;0;Off
20-02-2021 1:40;0;Off
20-02-2021 1:50;0;Off
20-02-2021 2:00;0;Off
20-02-2021 2:10;0;Off
20-02-2021 2:20;0;Off
20-02-2021 2:30;0;Off
20-02-2021 2:40;0;Off
20-02-2021 2:50;0;Off
20-02-2021 3:00;0;Off
20-02-2021 3:10;0;Off
20-02-2021 3:20;0;Off
20-02-2021 3:30;0;Off
20-02-2021 3:40;0;Off
20-02-2021 3:50;0;Off
20-02-2021 4:00;0;Off
20-02-2021 4:10;0;Off
20-02-2021 4:20;0;Off
20-02-2021 4:30;0;Off
20-02-2021 4:40;0;Off
20-02-2021 4:50;0;Off
20-02-2021 5:00;0;Off
20-02-2021 5:10;0;Off
20-02-2021 5:20;0;Off
20-02-2021 5:30;0;Off
20-02-2021 5:40;0;Off
20-02-2021 5:50;0;Off
20-02-2021 6:00;0;Off
20-02-2021 6:10;0;Off
20-02-2021 6:20;0;Off
20-02-2021 6:30;0;Off
20-02-2021 6:40;0;Off
20-02-2021 6:50;0;Off
20-02-2021 7:00;0;Off
20-02-2021 7:10;0;Off
20-02-2021 7:20;0;Off
20-02-2021 7:30;0;Off
20-02-2021 7:40;0;Off
20-02-2021 7:50;0;Off
20-02-2021 8:00;0;Off
20-02-2021 8:10;0;Off
20-02-2021 8:20;0;Off
20-02-2021 8:30;0;Off
20-02-2021 8:40;0;Off
20-02-2021 8:50;0;Off
20-02-2021 9:00;0;Off
20-02-2021 9:10;0;Off
20-02-2021 9:20;0;Off
20-02-2021 9:30;0;Off
20-02-2021 9:40;0;Off
20-02-2021 9:50;0;Off
20-02-2021 10:00;0;Off
20-02-2021 10:10;0;Off
20-02-2021 10:20;0;Off
20-02-2021 10:30;0;Off
20-02-2021 10:40;0;Off
20-02-2021 10:50;0;Off
20-02-2021 11:00;0;Off
20-02-2021 11:10;0;Off
20-02-2021 11:20;0;Off
20-02-2021 11:30;0;Off
20-02-2021 11:40;0;Off
20-02-2021 11:50;0;Off
20-02-2021 12:00;16.16602992;Off
20-02-2021 12:10;1.451826449;Off
20-02-2021 12:20;69.07745071;Off
20-02-2021 12:30;1.417373136;Off
20-02-2021 12:40;77.12987228;Off
20-02-2021 12:50;82.59718619;Off
20-02-2021 13:00;31.12623507;Off
20-02-2021 13:10;47.98775857;Off
20-02-2021 13:20;727.6220779;Off
20-02-2021 13:30;5932.832906;ON
20-02-2021 13:40;6490.132825;ON
20-02-2021 13:50;6424.331083;ON
20-02-2021 14:00;5850.824569;ON
20-02-2021 14:10;5915.651487;ON
20-02-2021 14:20;6219.414515;ON
20-02-2021 14:30;6334.011023;ON
20-02-2021 14:40;5628.427325;ON
20-02-2021 14:50;5619.126057;ON
20-02-2021 15:00;6308.674089;ON
20-02-2021 15:10;5755.618211;ON
20-02-2021 15:20;3735.440034;ON
20-02-2021 15:30;5085.919822;ON
20-02-2021 15:40;4706.386451;ON
20-02-2021 15:50;6009.712511;ON
20-02-2021 16:00;5888.977571;ON
20-02-2021 16:10;4579.239053;ON
20-02-2021 16:20;5739.963458;ON
20-02-2021 16:30;4914.178814;ON
20-02-2021 16:40;4801.7199;ON
20-02-2021 16:50;6680.336604;ON
20-02-2021 17:00;2948.50842;ON
20-02-2021 17:10;5323.13855;ON
20-02-2021 17:20;5062.995719;ON
20-02-2021 17:30;5498.533519;ON
20-02-2021 17:40;4755.813401;ON
20-02-2021 17:50;6523.286414;ON
20-02-2021 18:00;6708.756846;ON
20-02-2021 18:10;4837.540863;ON
20-02-2021 18:20;1242.890968;ON
20-02-2021 18:30;1713.076047;ON
20-02-2021 18:40;6287.028143;ON
20-02-2021 18:50;6904.600693;ON
20-02-2021 19:00;5776.108376;ON
20-02-2021 19:10;5534.801859;ON
20-02-2021 19:20;6264.580602;ON
20-02-2021 19:30;6755.019898;ON
20-02-2021 19:40;6378.800753;ON
20-02-2021 19:50;4133.423446;ON
20-02-2021 20:00;124.1193207;Off
20-02-2021 20:10;3197.665803;Off
20-02-2021 20:20;6258.900898;ON
20-02-2021 20:30;3610.347311;ON
20-02-2021 20:40;5901.57326;ON
20-02-2021 20:50;4287.925167;ON
20-02-2021 21:00;6472.941336;ON
20-02-2021 21:10;3821.927196;ON
20-02-2021 21:20;79.80435971;Off
20-02-2021 21:30;74.59078754;Off
20-02-2021 21:40;1.50924476;Off
20-02-2021 21:50;62.60516418;Off
20-02-2021 22:00;664.2133708;Off
20-02-2021 22:10;5695.781216;ON
20-02-2021 22:20;6478.453312;ON
20-02-2021 22:30;5489.959026;ON
20-02-2021 22:40;2471.620609;ON
20-02-2021 22:50;5684.36259;ON
20-02-2021 23:00;4698.148688;ON
20-02-2021 23:10;3575.767295;ON
20-02-2021 23:20;4878.764724;ON
20-02-2021 23:30;4208.946561;ON
20-02-2021 23:40;83.01729596;ON
20-02-2021 23:50;3075.48298;ON
21-02-2021 0:00;6295.158053;ON
21-02-2021 0:10;4588.809864;ON
21-02-2021 0:20;5991.555078;ON
21-02-2021 0:30;4938.870316;ON
21-02-2021 0:40;4041.398298;ON
21-02-2021 0:50;3295.631126;ON
21-02-2021 1:00;3152.511065;ON
21-02-2021 1:10;173.5617564;ON
21-02-2021 1:20;2319.817854;ON
21-02-2021 1:30;4778.822842;ON
21-02-2021 1:40;5438.663448;ON
21-02-2021 1:50;3352.887901;ON
21-02-2021 2:00;3963.327696;ON
21-02-2021 2:10;3544.693708;ON
21-02-2021 2:20;4225.851849;ON
21-02-2021 2:30;5099.628559;ON
21-02-2021 2:40;4869.34252;ON
21-02-2021 2:50;3909.929013;ON
21-02-2021 3:00;2681.383179;ON
21-02-2021 3:10;4886.473616;ON
21-02-2021 3:20;4346.607814;ON
21-02-2021 3:30;4596.753878;ON
21-02-2021 3:40;2313.366893;ON
21-02-2021 3:50;3415.497415;ON
21-02-2021 4:00;6070.660692;ON
21-02-2021 4:10;4188.840294;ON
21-02-2021 4:20;3141.052268;ON
21-02-2021 4:30;3701.744898;ON
21-02-2021 4:40;5901.849815;ON
21-02-2021 4:50;3233.874935;ON
21-02-2021 5:00;2146.407054;ON
21-02-2021 5:10;3410.308176;ON
21-02-2021 5:20;2006.903717;ON
21-02-2021 5:30;2662.608567;ON
21-02-2021 5:40;5253.398002;ON
21-02-2021 5:50;4840.127663;ON
21-02-2021 6:00;3054.912571;ON
21-02-2021 6:10;6044.617883;ON
21-02-2021 6:20;4349.702651;ON
21-02-2021 6:30;4376.501382;ON
21-02-2021 6:40;2220.679773;ON
21-02-2021 6:50;2895.034743;ON
21-02-2021 7:00;6224.997508;ON
21-02-2021 7:10;2540.913064;ON
21-02-2021 7:20;1548.93797;ON
21-02-2021 7:30;6100.882424;ON
21-02-2021 7:40;3902.686739;ON
21-02-2021 7:50;2179.233568;ON
21-02-2021 8:00;9.590081941;Off
21-02-2021 8:10;0.720134708;Off
21-02-2021 8:20;4386.353642;Off
21-02-2021 8:30;2700.175697;ON
21-02-2021 8:40;694.4564205;ON
21-02-2021 8:50;3617.496726;ON
21-02-2021 9:00;6226.960167;ON
21-02-2021 9:10;5647.455862;ON
21-02-2021 9:20;666.522213;ON
21-02-2021 9:30;3958.140503;ON
21-02-2021 9:40;1575.214225;ON
21-02-2021 9:50;2229.438702;ON
21-02-2021 10:00;6379.790729;ON
21-02-2021 10:10;4792.56282;ON
21-02-2021 10:20;3694.418856;ON
21-02-2021 10:30;4872.957011;ON
21-02-2021 10:40;3953.500526;ON
21-02-2021 10:50;3719.162558;ON
21-02-2021 11:00;6693.058172;ON
21-02-2021 11:10;6277.631096;ON
21-02-2021 11:20;4638.079187;ON
21-02-2021 11:30;7.495815722;ON
21-02-2021 11:40;2108.591641;Off
21-02-2021 11:50;2342.476954;ON
21-02-2021 12:00;2426.191653;ON
21-02-2021 12:10;3215.578726;I/O Timeout
21-02-2021 12:20;2230.639523;I/O Timeout
21-02-2021 12:30;3396.153114;I/O Timeout
21-02-2021 12:40;2249.470792;I/O Timeout
21-02-2021 12:50;2669.554325;I/O Timeout
21-02-2021 13:00;2767.522286;I/O Timeout
21-02-2021 13:10;2502.789173;I/O Timeout
21-02-2021 13:20;1416.232107;I/O Timeout
21-02-2021 13:30;82.00992275;I/O Timeout
21-02-2021 13:40;670.4260941;I/O Timeout
21-02-2021 13:50;752.3632134;I/O Timeout
21-02-2021 14:00;2330.028075;I/O Timeout
21-02-2021 14:10;1938.61256;I/O Timeout
21-02-2021 14:20;3507.232383;I/O Timeout
21-02-2021 14:30;1977.978772;I/O Timeout
21-02-2021 14:40;2453.931695;I/O Timeout
21-02-2021 14:50;3544.233427;ON
21-02-2021 15:00;2231.068388;ON
21-02-2021 15:10;2163.998669;ON
21-02-2021 15:20;1972.015343;ON
21-02-2021 15:30;3837.064227;ON
21-02-2021 15:40;3770.239932;ON
21-02-2021 15:50;6965.874906;ON
21-02-2021 16:00;6948.987255;ON
21-02-2021 16:10;6966.020523;ON
21-02-2021 16:20;6933.760435;ON
21-02-2021 16:30;6912.196528;ON
21-02-2021 16:40;6889.031006;ON
21-02-2021 16:50;6763.398413;ON
21-02-2021 17:00;6857.344096;ON
21-02-2021 17:10;6805.845323;ON
21-02-2021 17:20;5974.43862;ON
21-02-2021 17:30;5053.091891;ON
21-02-2021 17:40;6825.964099;ON
21-02-2021 17:50;6633.564079;ON
21-02-2021 18:00;6709.342382;ON
21-02-2021 18:10;6805.765678;ON
21-02-2021 18:20;6592.132619;ON
21-02-2021 18:30;5594.985039;ON
21-02-2021 18:40;6041.713537;ON
21-02-2021 18:50;6497.746364;ON
21-02-2021 19:00;6088.154868;ON
21-02-2021 19:10;7057.506309;ON
21-02-2021 19:20;6952.490485;ON
21-02-2021 19:30;6900.717788;ON
21-02-2021 19:40;6140.335283;ON
21-02-2021 19:50;2219.285542;ON
21-02-2021 20:00;90.3899282;Off
21-02-2021 20:10;3539.955737;Off
21-02-2021 20:20;6682.580139;ON
21-02-2021 20:30;6602.357461;ON
21-02-2021 20:40;6714.007446;ON
21-02-2021 20:50;6693.805931;ON
21-02-2021 21:00;6668.704759;ON
21-02-2021 21:10;6766.336844;ON
21-02-2021 21:20;6639.665132;ON
21-02-2021 21:30;5351.762319;ON
21-02-2021 21:40;4644.353786;ON
21-02-2021 21:50;6954.49749;ON
21-02-2021 22:00;6956.680629;ON
21-02-2021 22:10;6818.977119;ON
21-02-2021 22:20;5661.271868;ON
21-02-2021 22:30;3392.447725;ON
21-02-2021 22:40;2843.499793;ON
21-02-2021 22:50;5325.161039;ON
21-02-2021 23:00;6960.381646;ON
21-02-2021 23:10;5078.513659;ON
21-02-2021 23:20;6957.262778;ON
21-02-2021 23:30;2835.992599;ON
21-02-2021 23:40;6180.44828;ON
21-02-2021 23:50;6882.537709;ON
22-02-2021 0:00;6888.541162;ON
22-02-2021 0:10;6969.777646;ON
22-02-2021 0:20;6999.905168;ON
22-02-2021 0:30;6962.912542;ON
22-02-2021 0:40;6981.413487;ON
22-02-2021 0:50;5278.431483;ON
22-02-2021 1:00;5976.164577;ON
22-02-2021 1:10;4834.634118;ON
22-02-2021 1:20;6242.294328;ON
22-02-2021 1:30;6654.933889;ON
22-02-2021 1:40;1888.540982;ON
22-02-2021 1:50;0;ON
22-02-2021 2:00;4757.268438;ON
22-02-2021 2:10;6897.400165;ON
